prefix,photo0,t_first,t_last,lat0,lon0,ellh0,t_obs0,first_photo,gimbal_pitch,gimbal_roll,flight_pitch,speed0,rel_alt0,focus_mm0,fnumber0,iso0,firmware,irradiance0,ground0,geoid_n,agl_true0,temp_c,local_hour
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606300916_003_4/,1,2026-06-30 15:22:08.956366+00:00,2026-06-30 15:38:53.158520+00:00,46.70632021,-114.02142762,1281.677,2026-06-30 15:21:21+00:00,DJI_20260630092208_0001_D.JPG,-89.9,0.0,1.7,0.4123105625617661,180.592,-1.0,2.8,310,11.09.10.58,3929.083,1182.9696,-14.652,113.35939550781245,13.253731819199999,9.366666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606300942_004_4/,1,2026-06-30 15:47:53.359719+00:00,2026-06-30 16:04:09.614405+00:00,46.71255026,-114.02481013,1236.063,2026-06-30 15:47:05+00:00,DJI_20260630094753_0001_D.JPG,-89.9,0.0,0.2,0.31622776601683794,135.059,-1.0,2.8,190,11.09.10.58,5294.58,1137.5935,-14.652,113.12149414062515,13.897233216213333,9.783333333333333
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606301009_006_4/,1,2026-06-30 16:14:20.455448+00:00,2026-06-30 16:33:29.772305+00:00,46.71624397,-114.02830374,1204.775,2026-06-30 16:13:36+00:00,DJI_20260630101419_0001_D.JPG,-89.9,0.0,-1.3,0.1,103.512,-1.0,2.8,100,11.09.10.58,12062.438,1107.5117,-14.652,111.91528125000013,14.391212321791999,10.233333333333333
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606301036_008_4/,1,2026-06-30 16:39:36.584121+00:00,2026-06-30 16:41:59.170637+00:00,46.70448638,-114.03382517,1156.948,2026-06-30 16:38:49+00:00,DJI_20260630103936_0001_D.JPG,-89.9,0.0,-5.2,0.7,56.027,-1.0,3.5,100,11.09.10.58,12734.543,1061.3369,-14.652,110.26308593750014,14.728129804686223,10.65
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202607010952_009_3/,1,2026-07-01 15:55:01.045680+00:00,2026-07-01 16:15:16.390072+00:00,46.70161048,-114.03313252,1138.191,2026-07-01 15:54:15+00:00,DJI_20260701095501_0001_D.JPG,-89.9,0.0,-7.6,0.2,109.752,-1.0,2.8,190,11.09.10.58,5902.035,1031.8726,-14.652,120.97044140625007,13.983739986716444,9.916666666666666
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202607011018_010_3/,1,2026-07-01 16:22:25.394284+00:00,2026-07-01 16:43:03.232194+00:00,46.71121794,-114.03932869,1093.323,2026-07-01 16:21:40+00:00,DJI_20260701102225_0001_D.JPG,-89.9,0.0,-3.5,0.31622776601683794,65.021,-1.0,3.5,110,11.09.10.58,14898.3,991.3454,-14.652,116.62960205078139,14.473720634453333,10.366666666666667
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202607011047_012_3/,1,2026-07-01 16:51:26.095689+00:00,2026-07-01 17:09:13.140127+00:00,46.71660254,-114.04327652,1092.665,2026-07-01 16:50:40+00:00,DJI_20260701105126_0001_D.JPG,-89.9,0.0,-3.2,0.1,64.713,-1.0,3.2,110,11.09.10.58,16675.953,964.33716,-14.652,142.979841796875,14.95724880248889,10.85
surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202607011113_014_3/,1,2026-07-01 17:17:04.059238+00:00,2026-07-01 17:32:17.492951+00:00,46.71373201,-114.04665821,1084.651,2026-07-01 17:16:19+00:00,DJI_20260701111704_0001_D.JPG,-89.9,0.0,-6.9,0.0,56.737,-1.0,5.6,110,11.09.10.58,16613.84,964.26337,-14.652,135.03963330078136,15.612029618944,11.283333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606221004_001_17/,1,2026-06-22 16:10:34.817844+00:00,2026-06-22 16:25:59.913749+00:00,46.67541638,-113.97261175,1448.744,2026-06-22 16:09:46+00:00,DJI_20260622101034_0001_D.JPG,-89.9,0.0,-3.7,0.2,292.46,11532.0,3.2,100,11.09.03.02,16414.275,1342.514,-14.652,120.88196191406246,17.611605947989332,10.166666666666666
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606221031_003_17/,1,2026-06-22 16:36:43.930274+00:00,2026-06-22 16:55:47.377362+00:00,46.6755578,-113.9754278,1407.349,2026-06-22 16:36:00+00:00,DJI_20260622103643_0001_D.JPG,-89.9,0.0,-10.4,0.3,251.176,15371.0,4.0,100,11.09.03.02,17447.545,1314.126,-14.652,107.87502343749998,18.134643424682668,10.6
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606221102_005_17/,1,2026-06-22 17:09:45.284019+00:00,2026-06-22 17:25:40.648014+00:00,46.68955761,-113.9793699,1574.254,2026-06-22 17:09:02+00:00,DJI_20260622110944_0001_D.JPG,-89.9,0.0,-3.3,0.36055512754639896,417.993,23052.0,3.5,100,11.09.03.02,19961.816,1459.5891,-14.652,129.31688867187495,18.69754733649067,11.15
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606221132_007_17/,1,2026-06-22 17:38:09.502815+00:00,2026-06-22 17:52:27.307226+00:00,46.69099977,-113.98163966,1589.359,2026-06-22 17:37:26+00:00,DJI_20260622113809_0001_D.JPG,-89.9,0.0,-5.0,0.0,433.121,23052.0,4.5,110,11.09.03.02,21923.217,1487.2213,-14.652,116.78968652343747,18.981583802496,11.633333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606221158_009_17/,1,2026-06-22 18:02:49.577603+00:00,2026-06-22 18:04:50.081159+00:00,46.68362074,-113.98500126,1447.055,2026-06-22 18:02:02+00:00,DJI_20260622120248_0001_D.JPG,-89.9,0.0,-3.2,0.2,290.977,23052.0,2.8,140,11.09.03.02,,1347.1276,-14.652,114.57943652343761,19.214131466922666,12.033333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606231022_001_2/,1,2026-06-23 16:27:23.065971+00:00,2026-06-23 16:48:31.790924+00:00,46.71630224,-114.00370012,1516.57,2026-06-23 16:26:37+00:00,DJI_20260623102723_0001_D.JPG,-89.9,0.0,-10.8,0.3,60.085,-1.0,2.8,100,11.09.03.02,17460.111,1398.9791,-14.652,132.24287402343748,16.81281442830222,10.45
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606231051_003_2/,1,2026-06-23 16:58:57.770877+00:00,2026-06-23 17:19:05.051586+00:00,46.73260218,-113.9997552,1476.622,2026-06-23 16:58:13+00:00,DJI_20260623105858_0001_D.JPG,-89.9,0.0,-7.5,0.31622776601683794,20.316,-1.0,3.2,100,11.09.03.02,18583.486,1361.1162,-14.652,130.15778906250011,17.86542826496,10.966666666666667
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606231124_005_2/,1,2026-06-23 17:29:33.461957+00:00,2026-06-23 17:48:18.382915+00:00,46.72004444,-113.99637287,1592.998,2026-06-23 17:28:47+00:00,DJI_20260623112934_0001_D.JPG,-90.0,180.0,3.2,0.36055512754639896,136.682,-1.0,4.0,110,11.09.03.02,19599.031,1500.061,-14.652,107.58896484375009,19.23009646784,11.483333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606241108_006_12/,1,2026-06-24 17:14:11.717931+00:00,2026-06-24 17:38:07.005222+00:00,46.69335142,-113.9726527,1635.526,2026-06-24 17:13:24+00:00,DJI_20260624111414_0001_D.JPG,-89.9,0.0,-5.3,0.2,-58.767,15371.0,3.2,100,11.09.03.02,19060.619,1503.0381,-14.652,147.1399140625001,20.944153122588443,11.233333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606241140_008_12/,1,2026-06-24 17:42:41.275854+00:00,2026-06-24 18:06:33.826150+00:00,46.70466516,-113.97830888,1817.57,2026-06-24 17:41:52+00:00,DJI_20260624114244_0001_D.JPG,-89.9,0.0,-6.3,0.6708203932499369,122.997,46092.0,3.5,110,11.09.03.02,21538.08,1707.9937,-14.652,124.22834765624998,22.03637068455111,11.7
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606241210_010_12/,1,2026-06-24 18:14:27.045448+00:00,2026-06-24 18:28:01.800865+00:00,46.6917322,-113.98392001,1541.237,2026-06-24 18:13:35+00:00,DJI_20260624121430_0001_D.JPG,-89.9,0.0,-4.9,0.447213595499958,-152.526,23052.0,4.0,110,11.09.03.02,22237.656,1415.5992,-14.652,140.28975683593762,22.964930553536,12.233333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606250959_011_18/,1,2026-06-25 16:02:18.730767+00:00,2026-06-25 16:23:12.047637+00:00,46.66435933,-114.01422006,1194.186,2026-06-25 16:01:35+00:00,DJI_20260625100218_0001_D.JPG,-89.9,0.0,-8.3,0.5099019513592785,14.893,-1.0,4.0,100,11.09.03.02,17847.52,1087.648,-14.652,121.19005078124997,19.465511751132443,10.033333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606251026_013_18/,1,2026-06-25 16:28:52.554182+00:00,2026-06-25 16:52:26.517456+00:00,46.67551559,-114.0198518,1183.135,2026-06-25 16:28:07+00:00,DJI_20260625102852_0001_D.JPG,-89.9,0.0,-6.5,0.5099019513592785,3.869,-1.0,2.8,100,11.09.03.02,10651.438,1088.3672,-14.652,109.41981250000003,20.218150585891557,10.466666666666667
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606251056_014_18/,1,2026-06-25 17:00:15.124720+00:00,2026-06-25 17:05:42.170742+00:00,46.67434738,-114.028862,1128.944,2026-06-25 16:59:29+00:00,DJI_20260625110014_0001_D.JPG,-90.0,180.0,-6.0,0.2,-50.205,-1.0,4.5,100,11.09.03.02,24158.527,1012.11725,-14.652,131.47875146484375,21.102520786688,11.0
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606251241_015_13/,1,2026-06-25 18:44:19.949370+00:00,2026-06-25 19:08:22.815002+00:00,46.67467518,-114.02985989,1116.902,2026-06-25 18:43:25+00:00,DJI_20260625124419_0001_D.JPG,-89.9,0.0,-5.7,0.14142135623730953,101.856,-1.0,2.8,150,11.09.03.02,7553.711,1012.1811,-14.652,119.37290869140634,22.43887482503111,12.733333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606251311_016_13/,1,2026-06-25 19:14:28.016532+00:00,2026-06-25 19:34:19.503474+00:00,46.67886857,-114.03603944,1104.795,2026-06-25 19:13:38+00:00,DJI_20260625131427_0001_D.JPG,-89.9,0.0,-3.1,6.389053137985314,89.323,3556.0,2.8,180,11.09.03.02,7750.679,995.1968,-14.652,124.25022265625012,22.941115703324442,13.233333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606261048_001_10/,1,2026-06-26 16:55:14.556106+00:00,2026-06-26 17:08:08.436554+00:00,46.69384462,-114.00058554,1420.08,2026-06-26 16:54:25+00:00,DJI_20260626105514_0001_D.JPG,-89.9,0.0,-5.4,0.14142135623730953,318.86,-1.0,2.8,300,11.09.03.02,4627.637,1313.0839,-14.652,121.64813769531247,15.047573982335999,10.916666666666666
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606300842_003_10/,1,2026-06-30 14:47:47.911533+00:00,2026-06-30 15:04:49.089905+00:00,46.69384477,-114.00058448,1420.02,2026-06-30 14:47:00+00:00,DJI_20260630084747_0001_D.JPG,-89.9,0.0,-9.1,0.36055512754639896,318.845,-1.0,2.8,400,11.09.03.02,4264.292,1313.0839,-14.652,121.58813769531253,12.435634720270222,8.783333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606300908_005_10/,1,2026-06-30 15:12:54.511639+00:00,2026-06-30 15:29:49.690277+00:00,46.69284194,-114.00452905,1358.416,2026-06-30 15:12:06+00:00,DJI_20260630091253_0001_D.JPG,-90.0,180.0,-3.5,0.447213595499958,257.417,-1.0,2.8,600,11.09.03.02,3111.64,1228.1218,-14.652,144.94617382812498,13.022713182933332,9.2
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606300933_007_10/,1,2026-06-30 15:37:44.022970+00:00,2026-06-30 15:55:24.742013+00:00,46.69656612,-114.00790906,1378.949,2026-06-30 15:36:58+00:00,DJI_20260630093743_0001_D.JPG,-89.9,0.0,-0.9,0.5385164807134504,277.917,-1.0,2.8,250,11.09.03.02,5332.241,1287.295,-14.652,106.30595605468761,13.643342904213332,9.616666666666667
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606300959_009_10/,1,2026-06-30 16:03:17.809434+00:00,2026-06-30 16:22:36.754574+00:00,46.702289,-114.01185085,1343.224,2026-06-30 16:02:32+00:00,DJI_20260630100317_0001_D.JPG,-89.9,0.0,-6.9,0.14142135623730953,242.301,-1.0,3.2,100,11.09.03.02,12416.611,1245.8883,-14.652,111.98769433593748,14.243957652024887,10.05
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202606301025_010_10/,1,2026-06-30 16:29:43.093330+00:00,2026-06-30 16:45:10.225904+00:00,46.69750246,-114.0146695,1316.799,2026-06-30 16:28:59+00:00,DJI_20260630102943_0001_D.JPG,-90.0,180.0,0.9,0.28284271247461906,215.822,-1.0,3.5,110,11.09.03.02,15823.578,1210.8031,-14.652,120.64789941406252,14.596242962204444,10.483333333333333
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202607010956_011_8/,1,2026-07-01 15:58:35.875405+00:00,2026-07-01 16:25:24.499685+00:00,46.6979256,-114.04537573,1071.812,2026-07-01 15:57:51+00:00,DJI_20260701095836_0001_D.JPG,-89.9,0.0,-5.4,0.36055512754639896,43.35,-1.0,3.5,110,11.09.03.02,19465.965,966.3981,-14.652,120.06592871093744,14.067284879744,9.966666666666667
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202607011027_013_8/,1,2026-07-01 16:28:58.799307+00:00,2026-07-01 16:52:46.133868+00:00,46.69376045,-114.03973928,1113.773,2026-07-01 16:28:11+00:00,DJI_20260701102859_0001_D.JPG,-89.9,0.0,-0.4,0.1,85.558,23052.0,3.2,100,11.09.03.02,17975.287,1004.95044,-14.652,123.47456054687495,14.582999807502222,10.466666666666667
surveys/2026_front_country/summer/data_collection/M3M-red/DCIM/DJI_202607011054_015_8/,1,2026-07-01 16:56:43.388137+00:00,2026-07-01 17:14:47.144680+00:00,46.69911032,-114.03466868,1143.353,2026-07-01 16:55:54+00:00,DJI_20260701105643_0001_D.JPG,-89.9,0.0,-9.8,0.1,115.369,15371.0,3.5,100,11.09.03.02,19376.391,1035.1152,-14.652,122.88976562500011,15.045385593599999,10.933333333333334
